date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,variancePoints,deviationPoints,mean10Day,mean5Day,meanHomeAway,meanRightLeft,OpptWins,OpptAverage,OpptPointsAverage10,OpptAverage5,OpptPosTotalPointsAverage,OpptPosTotalPointsAverage10,OpptPosTotalPointsAverage5,opptPitchMean,opptPitchVar,opptPitchMean10,opptPitchMean5,opptPitchMeanHA,team_averageRuns,team_averageRuns10,team_averageRuns5,oppt_averageRuns,oppt_averageRuns10,oppt_averageRuns5
20160419,Freddie Freeman,1B,518692,lad,12,0.3636363636,0,0.4497795198,0.1456067856,0.3087424112,0.4321646341,0.75,0.3333333333,0.4,0.8333333333,0.1692708333,0.5666666667,0.0866035183,0.2142857143,0.5666666667,0.1224489796,0.2340429606,0.3086419753,0.2340425532,0.5,0.1034482759,0.283557047,0.3681085666,0.7183098592,0.6121883657,0.2914979757,0.58
20160419,Hanley Ramirez,1B,434670,tam,0,0,0,0.6004337551,0.2033041752,0.3841398318,0.4410569106,0.515625,0.2380952381,1,0.3333333333,0.3322482639,0,0,0.0634920635,0,0,0.3936173438,0.268861454,0.3936170213,0.6153846154,0,0.716163311,0.5165394402,0.4542253521,0.0660203139,0.0572585309,0.18
20160419,Joey Votto,1B,458015,col,0,0,0,0.4286177479,0.1462691968,0.3096775902,0.4173441734,0.6,0.2380952381,0.2666666667,0.8333333333,0.8828125,0.7083333333,0.0581867388,1,0.7083333333,0.3265306122,0.2074466982,0.4429202865,0.2074468085,0.2820512821,0.2643678161,0.4597315436,0.219677693,0.3802816901,0.7673130194,0.5141700405,0.72
20160419,John Jaso,1B,444379,sdg,9,0.2727272727,1,0.5644075857,0.0323709938,0.1029831123,0.5922256098,0.609375,0.5158730159,0.6333333333,0.1666666667,0.6822916667,0.5625,0.5304465494,0.5952380952,0.5625,0.5306122449,0.1941493648,0.1814128944,0.1941489362,0.4230769231,0,0.5536912752,0.427480916,0.823943662,0.2631578947,0.2510121457,0.18
20160419,Jose Abreu,1B,547989,laa,18,0.5454545455,0,0.4452474277,0.2768020718,0.4670696133,0.3521341463,0.1875,0.5026455026,0.58,0.5,0.4348958333,0.3,0.4722598106,0.3333333333,0.3,0.387755102,0.1861706457,0.7901234568,0.1861702128,0.5769230769,0.5172413793,0.1308724832,0.0935114504,0,0.1855955679,0.2712550607,0.53
20160419,Justin Bour,1B,571506,was,0,0,0,0.485150013,0.3131314319,0.5042143056,0.4207317073,0.65625,0.3968253968,0.56,1,0.0190972222,0.1703703704,0.2205683356,0.2182539683,0.1703703704,0.2040816327,0.5611704462,0.0414951989,0.5611702128,0.641025641,0.4482758621,0.5750457596,0.4608778626,0.6126760563,0.4441366574,0.3927125506,0.72
20160419,Logan Morrison,1B,489149,bos,0,0,1,0,0,0,0,0,0,0.125,0.5,0.3519965278,0.6791666667,0.0947225981,0.630952381,0.6791666667,0.0816326531,0.1622344882,0.5216049383,0.1622340426,0.5,0.4482758621,0.0799776286,0.0839694656,0.1901408451,0.5911819021,0.3522267206,0.43
20160419,Lucas Duda,1B,446263,phi,21,0.6363636364,1,0.4497795198,0.2370838912,0.4237343266,0.3788109756,0.65625,0.3968253968,0.5272733333,0.5,0.302827381,0.2481481481,0.6914749662,0.2329931973,0.2481481481,0.4489795918,1,0.3086419753,1,0.9230769231,1,0.283557047,0.2493638677,0.823943662,0,0,0.08
20160419,Mark Reynolds,1B,448602,cin,33,1,1,0.3662636539,0.2793640657,0.4697615902,0.5548780488,0.6875,0.0793650794,0.6,0.5,0.9609375,1,1,0.880952381,1,1,0.1861706457,0,0.1861702128,0,0.2413793103,0.9295302013,0.754028838,0.7605633803,0.379501385,0.1497975709,0.36
20160419,Mark Teixeira,1B,407893,oak,6,0.1818181818,0,0.7052338819,0.4801699063,0.6533021138,0.4207317073,0.46875,0.7142857143,0.8,0.5,0.2526041667,0.6333333333,0.3464140731,0.6428571429,0.6333333333,0.3673469388,0.0425537008,0.0013717421,0.0425531915,0.141025641,0.1494252874,0.5750457596,0.1984732824,0.1373239437,0.0692520776,0.1093117409,0.3466666667
20160419,Miguel Cabrera,1B,408234,kan,12,0.3636363636,1,0.5480300891,0.1750329874,0.3486106904,0.4054878049,0.375,0.3287989418,0.8,0.8333333333,0.3040364583,0.1541666667,0.1948579161,0.0634920635,0.1541666667,0.1224489796,0.3297875905,0.012345679,0.329787234,0.4230769231,0.3103448276,0.8248932276,0.661259542,0.5070422535,0.2550784857,0.2712550607,0.43
20160419,Mike Napoli,1B,435063,sea,12,0.3636363636,0,0.6580756261,0.2156027639,0.3988837544,0.5731707317,0.5625,0.4920634921,0.5333333333,0.3333333333,0.3068576389,0.3333333333,0.3139377537,0.1150793651,0.3333333333,0.2857142857,0.2101068031,0.0030864198,0.210106383,0.2692307692,0.275862069,0.4973154362,0.3511450382,0.6126760563,0.2970914127,0.0637651822,0.5466666667
20160419,Mitch Moreland,1B,519048,hou,21,0.6363636364,0,0.4694281926,0.1091438833,0.2539723703,0.5426829268,1,0.5555555556,0.58,0.3333333333,0.8072916667,0.5041666667,0.4384303112,0.8333333333,0.5041666667,0.2040816327,0.2180855223,0.0877914952,0.2180851064,0.3974358974,0.1724137931,0.6476510067,0.7280534351,1,0.3407202216,0.1902834008,0.23
20160419,Paul Goldschmidt,1B,502671,sfo,6,0.1818181818,1,0.7611681125,0.5085551761,0.6759795209,0.5922256098,0.515625,0.4232804233,0.9272733333,0.6666666667,0.9025297619,0.5916666667,0.6630581867,0.6530612245,0.5916666667,0.1734693878,0.154255769,0.0054869684,0.1542553191,0.2179487179,0.2413793103,0.567114094,0.3681085666,0.676056338,0.7382271468,0.4736842105,0.52
20160419,Ryan Howard,1B,429667,nym,6,0.1818181818,0,0.5103683316,0.346017256,0.536116632,0.512195122,0.75,0.3287989418,0.52,0.5,0.2137586806,0.5625,0.3382949932,0.4761904762,0.5625,0.2959183673,0.4255322205,0,0.4255319149,0.4615384615,0,0,0,0.0845070423,0.2340720222,0.1700404858,0.78
20160419,Ryan Zimmerman,1B,475582,mia,18,0.5454545455,1,0.480344122,0.2035430756,0.3844300771,0.4054878049,0.328125,0.3015873016,1,0.1666666667,0.4479166667,0.475,0.297699594,0.4761904762,0.475,0.3571428571,0.2101068031,0.6944444444,0.210106383,0.5769230769,0,0.5380313199,0.5759117897,0.7605633803,0.4746915135,0.3142712551,0.58
20160419,Tyler White,1B,643603,tex,6,0.1818181818,1,0.7625515174,0.5459768267,0.7049619017,0.4410569106,0.375,1,0,0.6666666667,0.3411458333,0.3666666667,0.8173207037,0,0.3666666667,0.6326530612,0.3696811863,0.1814128944,0.3696808511,0.5641025641,0,0.4127516779,0.2790500424,0.2429577465,0.5346260388,0.4964574899,0.9466666667
20160419,Wil Myers,1B,571976,pit,21,0.6363636364,0,0.5283814163,0.3043590121,0.4954395641,0.5655487805,0.5625,0.291005291,0.6,0.6666666667,0.5859375,0.475,0.3680649526,0.3333333333,0.475,0.3673469388,0.4494683779,0.6944444444,0.0904255319,0,0.1724137931,0.3187919463,0.3681085666,0.1901408451,0.4570637119,0.2914979757,0.78
20160419,Yonder Alonso,1B,475174,nyy,3,0.0909090909,1,0.0764187106,0.05540908,0.1561079149,0.0243902439,0.25,0.0793650794,0.1555533333,0.3333333333,0.611032197,0.1833333333,0.3031123139,0.4761904762,0.1833333333,0.1632653061,0.2819152756,0.012345679,0.2819148936,0.3846153846,0.275862069,0.0838926174,0.1603053435,0.3661971831,0.4746915135,0.1353383459,0.13
20160420,Adam Lind,1B,452252,cle,9,0.3,1,0.1470588235,0.0675214873,0.1804240721,0.1937984496,0.3684210526,0.2235294118,0.2337636364,0.3333333333,0.3164992779,0.1621621622,0.5005988024,0.4841897233,0.1621621622,0.2409638554,0.9861111111,0.0795529257,0.9342105263,0.8636363636,0,0.3699858424,0.1701030928,0.4243421053,0.4418276024,0.3260869565,0.4243421053
20160420,Adrian Gonzalez,1B,408236,atl,24,0.8,1,0.6386588235,0.2791895034,0.46935225,0.3488372093,0.1578947368,0.7132352941,0.6727272727,0,0.6166846458,0.4560810811,0.4730538922,0.4799331104,0.4560810811,0.6265060241,0.0833333333,0.0683760684,0.0131578947,0.3181818182,0.3157894737,0.7239263804,0.4226804124,0.375,0.3752491032,0.4927536232,0.9671052632
20160420,Anthony Rizzo,1B,519203,stl,24,0.8,1,0.7731058824,1,1,0.322997416,0.4105263158,0.8014705882,0.8,0.5,0.2824523553,0.4324324324,0.5553892216,0.3695652174,0.4324324324,0.2048192771,0.6805555556,0.0059171598,0.6447368421,0.6363636364,0.7368421053,1,0.7193585338,0.2368421053,1,1,0.75
20160420,Brandon Belt,1B,474832,ari,0,0,0,0.7394980392,0.4676963959,0.6429697062,0.9011627907,0.3157894737,0.5764705882,0.5681818182,0.5,0.8719165768,0.5033783784,0.5913173653,0.7405797101,0.5033783784,0.5301204819,0.0925916667,0.6562933742,0.3815789474,0.4696969697,0.5438596491,0.8588957055,0.7193585338,0.2763157895,0.5077720207,0.365942029,0.6710526316
20160420,C.J. Cron,1B,543068,chw,0,0,1,0.2156862745,0.0661792522,0.1777921638,0.2906976744,0.3473684211,0.2941176471,0.2857151515,0.8333333333,0.0019777059,0.1722972973,0.4610778443,0.1304347826,0.1722972973,0.1686746988,1,0.2735042735,1,1,0.7368421053,0.1947852761,0.43069874,0.3552631579,0.1839378238,0.0489130435,0.0789473684
20160420,Chris Carter,1B,474892,min,30,1,0,0.7149333333,0.2735079588,0.4633630194,0.6395348837,0.4421052632,0.6176470588,0.5454545455,0,0.3408845739,0.2432432432,0.3218562874,0.2608695652,0.2432432432,0.2048192771,0,0.0420775805,0,0.1818181818,0.350877193,0.3328220859,0.3344788087,0.5131578947,0.1062176166,0.2644927536,0.7105263158
20160420,Chris Colabello,1B,499624,bal,3,0.1,1,0.0504235294,0.0248712838,0.0829546431,0.1162790698,0.2368421053,0.0823529412,0.1818181818,0.6666666667,0.4176255544,0.4594594595,0.748502994,0.4565217391,0.4594594595,0.6024096386,0.5972222222,1,0.5657894737,0.2727272727,1,0.4938650307,0.43069874,0.3947368421,0.7571243523,0.7907608696,0.8684210526
20160420,Chris Davis,1B,448801,tor,9,0.3,0,1,0.5589914466,0.71468199,0.9593023256,0.5789473684,0.5294117647,0.7676787879,0.6666666667,0.2981900995,0.3378378378,0.4880239521,0.1927536232,0.3378378378,0.313253012,0.1851861111,0.0461684564,0.1184210526,0.2575757576,0.3859649123,0.8964723926,1,0.8684210526,0.4170984456,0.3405797101,0.3947368421
20160420,Eric Hosmer,1B,543333,det,9,0.3,0,0.5882352941,0.1194121856,0.2698487752,0.7105943152,0.5131578947,0.3823529412,0.5289272727,0.5,0.444893923,0.4087837838,0.622754491,0.2536231884,0.4087837838,0.3855421687,0.7222222222,0,0.6842105263,0.6363636364,0.7368421053,0.469089193,0.4948453608,0.5230263158,0.7797927461,0.6480978261,0.4243421053
20160420,Francisco Cervelli,1B,465041,sdg,6,0.2,1,0.6862745098,0.1068701674,0.2500486821,0.5481727575,0.4342105263,0.5058823529,0,0.1666666667,0.7125134844,0.5033783784,0.7125748503,0.5652173913,0.5033783784,0.7228915663,0.6388888889,0.0236686391,0.6052631579,0.5454545455,0,0.6088957055,0.5910652921,0.7697368421,0.3393782383,0.0615942029,0.4243421053
20160420,Freddie Freeman,1B,518692,lad,0,0,0,0.5294117647,0.1453004761,0.308048097,0.523255814,0.6315789474,0.4411764706,0.5227272727,0.6666666667,0.275440489,0.2972972973,0.5508982036,0.2391304348,0.2972972973,0.3373493976,0.3611111111,0.0105193951,0.3421052632,0.4090909091,0.5438596491,0.4443133554,0.6231386025,0.9671052632,0.6113989637,0.3342391304,0.375
20160420,Hanley Ramirez,1B,434670,tam,0,0,0,0.6063372549,0.2287238747,0.4139502581,0.3488372093,0.3473684211,0.25,0.5785151515,0.3333333333,0.2668104998,0,0,0.0117056856,0,0,0.3425916667,0.477463657,0.1052631579,0.4242424242,0.2105263158,0.6672958943,0.3344788087,0.2763157895,0.1032283778,0.1059782609,0.3256578947
20160420,Joe Mauer,1B,408045,mil,12,0.4,1,0.6218509804,0.1087443946,0.2530686079,0.6072351421,0.4105263158,0.5882352941,0.6060606061,0.3333333333,1,0.5033783784,0.9101796407,0.8260869565,0.5033783784,0.5301204819,0.5092583333,0.367010008,0.4824561404,0.5909090909,0.6666666667,0.1257668712,0.3344788087,0.7105263158,0.2810880829,0.2644927536,0.5131578947
20160420,Joey Votto,1B,458015,col,0,0,0,0.436972549,0.1596080385,0.3278643363,0.4005167959,0.4421052632,0.25,0.5272727273,0.6666666667,0.9041711615,0.5506756757,0.3847305389,0.8695652174,0.5506756757,0.3493975904,0.5092583333,0.6142157937,0.4824561404,0.6818181818,0.4824561404,0.5168711656,0.2382588774,0.4736842105,0.8056994819,0.6702898551,0.3947368421
20160420,Justin Bour,1B,571506,was,0,0,0,0.4812862745,0.3247034141,0.515402195,0.4069767442,0.4421052632,0.3949588235,0.4628121212,1,0,0.1381381381,0.2769461078,0.152173913,0.1381381381,0.0240963855,0.875,0.0164365549,0.8289473684,0.7196969697,0.8771929825,0.5207055215,0.3986254296,0.3947368421,0.5635711439,0.5739130435,0.75
20160420,Logan Morrison,1B,489149,bos,3,0.1,1,0,0,0,0,0,0,0.1010121212,0.3333333333,0.4128011507,0.5033783784,0.4296407186,0.5267558528,0.5033783784,0.0963855422,0.7361111111,0.0322156476,0.6973684211,0.696969697,0.8070175439,0.1222274658,0.1340206186,0.3256578947,0.5635711439,0.2644927536,0.2763157895
20160420,Lucas Duda,1B,446263,phi,30,1,1,0.5882352941,0.2868709517,0.4773594858,0.6104651163,0.6631578947,0.5714294118,0.5454545455,0.3333333333,0.4618003116,0.3483483483,0.9820359281,0.3144927536,0.3483483483,0.6746987952,0.2685194444,0.6773321645,0.1184210526,0.3106060606,0.0526315789,0.5186408683,0.6552119129,0.9868421053,0,0.0260869565,0
20160420,Mark Reynolds,1B,448602,cin,3,0.1,1,0.6405254902,0.5674373233,0.7210195662,1,0.6842105263,0.4705882353,0.7878787879,0.5,0.9252067602,1,0.8562874251,1,1,1,0.3518527778,0.3933084959,0.2763157895,0.1818181818,0.649122807,0.9539877301,0.8476517755,0.3947368421,0.4365284974,0.1884057971,0.4736842105
20160420,Mark Teixeira,1B,407893,oak,0,0,0,0.7450980392,0.4722406761,0.6466909828,0.5149501661,0.3947368421,0.7479,0.6868666667,0.5,0.2590794678,0.5675675676,0.3053892216,0.5869565217,0.5675675676,0.2409638554,0.1944444444,0.0026298488,0.2105263158,0,0,0.5743865031,0,0.1282894737,0.1062176166,0.0774456522,0.3256578947
20160420,Miguel Cabrera,1B,408234,kan,3,0.1,1,0.6274509804,0.1704497223,0.3423545816,0.523255814,0.3947368421,0.4264705882,0.7272727273,0.8333333333,0.3976986695,0.2195945946,0.4610778443,0.1053511706,0.2195945946,0.3373493976,1,0.0026298488,0.9473684211,0.7727272727,0.9298245614,0.9233128834,0.8195876289,0.4243421053,0.3961737744,0.3913043478,0.5230263158
20160420,Mike Napoli,1B,435063,sea,0,0,0,0.7379686275,0.2056572657,0.3867434778,0.5481727575,0.5131578947,0.5882352941,0.9090909091,0.1666666667,0.3700107875,0.3513513514,0.5508982036,0.152173913,0.3513513514,0.4337349398,0.2638888889,0.0059171598,0.25,0.4090909091,0,0.5231455661,0.412371134,0.4243421053,0.3124750897,0.1345108696,0.4243421053
20160420,Mitch Moreland,1B,519048,hou,12,0.4,0,0.6078431373,0.1611247209,0.329917487,0.8139534884,1,0.7352941176,0.5950424242,0.1666666667,0.8784609853,0.5033783784,1,0.8695652174,0.5033783784,0.5301204819,0.125,0.6318211703,0.1184210526,0.0757575758,0.6315789474,0.7699386503,0.9278350515,1,0.4170984456,0.2391304348,0.375
20160420,Paul Goldschmidt,1B,502671,sfo,3,0.1,1,0.8067215686,0.5075568842,0.6750426148,0.726744186,0.5131578947,0.4705882353,0.1818181818,0.5,0.8828239242,0.4560810811,0.7215568862,0.5985507246,0.4560810811,0.2409638554,0.4722222222,0.1104536489,0.4078947368,0.3636363636,0.6842105263,0.6012269939,0.4627720504,0.6710526316,0.725388601,0.5688405797,0.2763157895
20160420,Ryan Howard,1B,429667,nym,6,0.2,0,0.5520392157,0.3375540146,0.5278420582,0.4780361757,0.3947368421,0.3823529412,0.4628121212,0.5,0.2340884574,0.4324324324,0.3532934132,0.4331103679,0.4324324324,0.2771084337,0.5694444444,0.0006574622,0.5394736842,0.5606060606,0.649122807,0,0.0329896907,0,0.4380231168,0.518115942,0.9868421053
20160420,Ryan Zimmerman,1B,475582,mia,9,0.3,1,0.6117647059,0.2294967613,0.4148393719,0.5813953488,0.5131578947,0.4705882353,1,0,0.5621479084,0.4560810811,0.5508982036,0.5326086957,0.4560810811,0.4939759036,0.1111111111,0.3182117028,0.1052631579,0.4696969697,0.350877193,0.6672958943,0.7257731959,0.75,0.4397668394,0.3152173913,0.3947368421
20160420,Tyler White,1B,643603,tex,18,0.6,1,0.805427451,0.5417309142,0.7015842721,0.3488372093,0.3947368421,1,0.3636363636,0.6666666667,0.4180151025,0.3513513514,0.7934131737,0,0.3513513514,0.6024096386,0.5648138889,0.4581780992,0.3421052632,0.2878787879,0.6140350877,0.4938650307,0.3024054983,0.375,0.6502590674,0.7336956522,1
20160420,Wil Myers,1B,571976,pit,6,0.2,0,0.6606352941,0.3409248596,0.5310678125,0.6395348837,0.75,0.4705882353,0.6909090909,0.5,0.6984897519,0.5506756757,0.4730538922,0.4130434783,0.5506756757,0.4819277108,0.0833333333,0.0026298488,0.0789473684,0.2878787879,0.3157894737,0.4018404908,0.0778923253,0.4243421053,0.5142487047,0.4673913043,0.7697368421
20160420,Yonder Alonso,1B,475174,nyy,0,0,1,0.0980392157,0.0526156139,0.1499234494,0.0830564784,0.1973684211,0.1176470588,0.1454545455,0.1666666667,0.6357725039,0.1351351351,0.3113772455,0.4057971014,0.1351351351,0.0481927711,0.2916666667,0.0795529257,0.2763157895,0.4848484848,0.3684210526,0.1257668712,0.0979381443,0.3256578947,0.4851036269,0,0.1282894737
20160421,Adam Lind,1B,452252,cle,12,0.4444444444,1,0.0077495944,0.0436515296,0.1018989757,0.0806451613,0.2253521127,0.0624976562,0.0295857988,0.2857142857,0.3015504979,0.2093023256,0.3015384615,0.5329754601,0.2093023256,0.5714285714,0.1666666667,0.0068181818,0.1666666667,0.2068965517,0.2456140351,0.2297297297,0.2222222222,0.0845070423,0.3838951311,0.2925764192,0.1549295775
20160421,Adrian Gonzalez,1B,408236,atl,12,0.4444444444,1,0.6728643267,0.3028059113,0.4609545157,0.310483871,0.4366197183,0.7249968125,0.642816568,0,0.7198496241,0.4651162791,0.5384615385,0.6441717791,0.4651162791,0.7619047619,0.3452380952,0.0119318182,0.3452380952,0.3275862069,0.4561403509,0.7297297297,0.4074074074,0.2253521127,0.3651685393,0.4890829694,1
20160421,Anthony Rizzo,1B,519203,cin,27,1,1,0.8341042618,1,1,0.3225806452,0.7887323944,0.8250020625,0.2071005917,0.5714285714,0.9157894737,1,0.8057692308,1,1,1,0.587302381,0.0361111111,0.5873015873,0.5,0.6842105263,1,0.6172839506,0.2816901408,0.5280898876,0.3493449782,0.676056338
20160421,Brandon Belt,1B,474832,ari,0,0,0,0.6325543429,0.4629617902,0.6138332719,0.4556451613,0.2253521127,0.3249983125,0.3320157791,0.5714285714,0.8385526316,0.4418604651,0.4192307692,0.7275690184,0.4418604651,0.4761904762,0.0158738095,0.1497474748,0.0595238095,0,0.0350877193,0.7871621622,0.4855967078,0.1126760563,0.5231741573,0.4192139738,0.7323943662
20160421,C.J. Cron,1B,543068,chw,6,0.2222222222,1,0,0.036640144,0.0874131448,0.0564516129,0.1690140845,0.0437476094,0,0.8571428571,0,0.1627906977,0.0557692308,0.1196319018,0.1627906977,0.2857142857,0.1904761905,0,0.1904761905,0.2413793103,0.3157894737,0,0.3868312757,0.1690140845,0.0823970037,0,0
20160421,Carlos Santana,1B,467793,sea,9,0.3333333333,0,0.5116243916,0.4856091311,0.6334013949,0.2379032258,0.2253521127,0.6464266161,1,0.2857142857,0.3521804511,0.3089700997,0.2538461538,0.1380368098,0.3089700997,0.4444444444,0.5714285714,0.325,0.5714285714,0.7413793103,0.7894736842,0.3648648649,0.3333333333,0.1549295775,0.2528089888,0.1746724891,0.0845070423
20160421,Chris Carter,1B,474892,min,0,0,0,0.8139492699,0.3535337706,0.5125524288,0.7459677419,0.676056338,0.7107167768,0.5687021696,0,0.5284210526,0.4186046512,0.6211538462,0.463190184,0.4186046512,0.7142857143,0.3928571429,0.1255681818,0.3928571429,0.275862069,0.5789473684,0.4054054054,0.5843621399,0.676056338,0.0561797753,0.384279476,0.8450704225
20160421,Chris Davis,1B,448801,tor,15,0.5555555556,0,1,0.5205953797,0.6628374991,1,0.6009389671,0.3892809732,0.6449704142,0.5714285714,0.3668421053,0.3591731266,0.5115384615,0.244440184,0.3591731266,0.4761904762,0.6428571429,1,0.6428571429,0.224137931,0.2631578947,0.9002079002,1,0.4131455399,0.4248595506,0.4192139738,0.3943661972
20160421,Eric Hosmer,1B,543333,det,12,0.4444444444,0,0.5116243916,0.0832400097,0.1752237248,0.5161290323,0.3661971831,0.2285705714,0.3648915187,0.5714285714,0.5229149798,0.3720930233,0.8615384615,0.3079282681,0.3720930233,0.380952381,0.0952380952,0.2727272727,0.0952380952,0.3793103448,0.4210526316,0.3455598456,0.4526748971,0.4366197183,0.9031979257,0.768558952,0.6478873239
20160421,Freddie Freeman,1B,518692,lad,6,0.2222222222,0,0.3720913827,0.1307849585,0.2501820944,0.2741935484,0.5070422535,0.1964254911,0.2662721893,0.7142857143,0.3305263158,0.2558139535,0.5769230769,0.226993865,0.2558139535,0.3174603175,0.880952381,0.275,0.7142857143,0.7413793103,0.8157894737,0.3455598456,0.5185185185,1,0.7378277154,0.3711790393,0.2253521127
20160421,Hanley Ramirez,1B,434670,tam,9,0.3333333333,0,0.468432244,0.217509313,0.3650343957,0,0.2253521127,0,0.3648915187,0.2857142857,0.3318796992,0,0,0,0,0,0.587302381,0.2861111111,0.4642857143,0.6379310345,0.3157894737,0.722007722,0.5843621399,0.338028169,0,0.096069869,0.5070422535
20160421,Joe Mauer,1B,408045,mil,15,0.5555555556,1,0.5720893672,0.0753769185,0.1616177759,0.3870967742,0.5070422535,0.4857162143,0.4756449704,0.4285714286,1,0.511627907,0.9846153846,0.8926380368,0.511627907,0.8571428571,0,0.5295454545,0,0.0689655172,0.2631578947,0.027027027,0.4197530864,0.8450704225,0.4232209738,0.5589519651,0.676056338
20160421,Joey Votto,1B,458015,chc,0,0,0,0.2697644889,0.1384454627,0.2612992629,0.1935483871,0,0,0.2985483235,1,0.1894736842,0.2093023256,0.4711538462,0.3128834356,0.2093023256,0.2857142857,1,0.1204545455,1,1,0.8157894737,0.5135135135,0.3868312757,0.676056338,1,0.5938864629,0.2816901408
20160421,John Jaso,1B,444379,sdg,12,0.4444444444,1,0.5581320354,0,0,0.5023041475,0.5070422535,0.45999865,0.421025641,0.2857142857,0.7157894737,0.5581395349,0.8538461538,0.5920245399,0.5581395349,0.8888888889,0.380952381,0.125,0.3571428571,0.5344827586,0.5263157895,0.5135135135,0.6502057613,0.7887323944,0.4494382022,0.2096069869,0.8591549296
20160421,Jose Abreu,1B,547989,laa,0,0,0,0.4108494321,0.2844586984,0.4413913654,0.0322580645,0.1126760563,0.4149985375,0.3648915187,0.2857142857,0.5810526316,0.3720930233,0.6038461538,0.3987730061,0.3720930233,0.5714285714,0.2976190476,0.69375,0.2976190476,0.0344827586,0.0701754386,0.0540540541,0.0576131687,0,0.0299625468,0.3493449782,0.1690140845
20160421,Justin Bour,1B,571506,was,9,0.3333333333,0,0.3100744727,0.3016592105,0.4597468627,0.2016129032,0.2816901408,0.1562478906,0.2268244576,1,0.049924812,0.0904392765,0.2461538462,0.1380368098,0.0904392765,0.0952380952,0.7619047619,0.1113636364,0.8214285714,0.7155172414,0.7631578947,0.3700623701,0.3868312757,0.2816901408,0.6179775281,0.7091703057,0.5633802817
