date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,deviationPoints,mean10Day,mean5Day,OpptAverage,OpptAverage5
20160707,Elvis Andrus,SS,462101,min,9.5,0.1877470356,0,0.4710412871,0.4133883344,0.495304004,0.54291939,0.8594645285,0.0775593383
20160707,Francisco Lindor,SS,596019,nyy,3,0.0592885375,0,0.8486499161,0.7205388781,0.3855659911,0.4183006536,0.4348185133,0.3729321506
20160707,Freddy Galvis,SS,520471,col,9,0.1778656126,1,0.1754838477,0.4323472778,0.4020637667,0.4869281046,1,0.2908175497
20160707,Gordon Beckham,SS,493596,chc,3,0.0592885375,1,0.374055302,0.383162682,0,0,0.0816261387,1
20160707,Jordy Mercer,SS,474568,stl,12.5,0.2470355731,1,0.255731318,0.147161082,0.4137419674,0.3729847495,0.2253163471,0.5912251259
20160707,Jose Iglesias,SS,578428,tor,6,0.1185770751,1,0.0964629065,0.0883910538,0.3079584775,0.1089324619,0.3057291865,0
20160707,Ketel Marte,SS,606466,kan,6.5,0.128458498,1,0.203315236,0.4515597313,0.2052026693,0.3039215686,0.3947740786,0.5202589307
20160707,Marcus Semien,SS,543760,hou,3,0.0592885375,1,0.503977201,0.6138776441,0.6286208601,0.2675381264,0.4615334055,0.3402061856
20160707,Trevor Story,SS,596115,phi,50.6,1,0,1,1,0.0722936233,0.0944081336,0.6560453121,0.0170222968
20160707,Troy Tulowitzki,SS,453064,det,19.5,0.3853754941,0,0.6270088923,0.7507030887,0.6994562531,0.8566448802,0.6304084114,0.338527931
20160707,Adonis Garcia,3B,611177,chc,3,0.1382488479,1,0,0.1750248856,0.1549910187,0.3349324805,0.0816261387,1
20160707,Adrian Beltre,3B,134181,min,6,0.2764976959,0,0.3815749594,0.482526097,0.4096997691,0.1982942431,0.8594645285,0.0775593383
20160707,Anthony Rendon,3B,543685,nym,21.7,1,1,0.4034386796,0.3116749368,0.5383628432,0.4673063255,0.278094866,0.205106689
20160707,Chase Headley,3B,452104,cle,18.9,0.8709677419,1,0.035736919,0.2182217103,0.4772902232,0.5294953802,0.1113068424,0.7704387437
20160707,Cheslor Cuthbert,3B,596144,sea,6.2,0.2857142857,0,0.1673876505,0.4045117599,0.3187066975,0.3333333333,0.3409246559,0.3682570127
20160707,Danny Valencia,3B,502143,hou,6.2,0.2857142857,1,0.4186344474,0.781630466,0.2648190916,0.3367093106,0.4615334055,0.3402061856
20160707,Greg Garcia,3B,594824,pit,18.2,0.8387096774,0,0.3263990301,0.1978237762,0.2503464203,0.2789623312,0.702204752,0.1831695037
20160707,Jose Ramirez,3B,608070,nyy,0,0,0,0.4581186455,0.1978260077,0.4919168591,0.421464108,0.4348185133,0.3729321506
20160707,Josh Donaldson,3B,518626,det,21.4,0.9861751152,0,1,0.9931177541,1,1,0.6304084114,0.338527931
20160707,Jung Ho Kang,3B,628356,stl,6,0.2764976959,1,0.6464194197,0.6084707332,0.3630484988,0.3364131722,0.2253163471,0.5912251259
20160707,Justin Turner,3B,457759,sdg,0,0,0,0.3237263384,0.4412727317,0.4734411085,0.4761904762,0.8265683024,0.6659074562
20160707,Kyle Seager,3B,572122,kan,9,0.4147465438,1,0.6045656187,0.5590315709,0.6641005902,0.5742714996,0.3947740786,0.5202589307
20160707,Luis Valbuena,3B,472528,oak,3,0.1382488479,0,0.2854820489,0.4184475909,0.6518475751,0.5579246624,0.6261984834,0.4690721649
20160707,Maikel Franco,3B,596748,col,12.2,0.5622119816,1,0.3473948144,0.5808595498,0.8021555042,0.802416489,1,0.2908175497
20160707,Miguel Sano,3B,593934,tex,9.2,0.4239631336,1,0.4809742926,0.4605881249,0.5850654349,0.5828002843,0.3764952403,0.8785662911
20160707,Nick Castellanos,3B,592206,tor,21.7,1,1,0.5079629681,0.6164963018,0.7806004619,0.7311656006,0.3057291865,0
20160707,Nolan Arenado,3B,571448,phi,12.5,0.5760368664,0,0.8069462431,1,0.4295612009,0.4221748401,0.6560453121,0.0170222968
20160707,Tim Beckham,3B,542921,laa,0,0,0,0.0405174552,0.2344150216,0,0,0.71073839,0.4174058979
20160707,Tommy La Stella,3B,600303,atl,0,0,0,0.4330587166,0.5645077946,0.2170900693,0.2203269367,0.7539754889,0.7764325102
20160707,Yangervis Solarte,3B,500208,lad,12.7,0.5852534562,1,0.5787755215,0.7749500444,0.7990762125,0.7853589197,0,0.2983696955
20160707,Yunel Escobar,3B,488862,tam,15.7,0.7235023041,1,0.2057697077,0,0.5949191686,0.5110163468,0.538210987,0.7067849437
20160707,Adrian Gonzalez,1B,408236,sdg,3,0.078125,0,0.300622294,0.2924792581,0.582605077,0.4631497285,0.8265683024,0.6659074562
20160707,Anthony Rizzo,1B,519203,atl,9.2,0.2395833333,0,0.8983725689,0.7514559411,0.5859818085,0.4600465477,0.7539754889,0.7764325102
20160707,C.J. Cron,1B,543068,tam,7,0.1822916667,1,0.5457393048,1,0.9448903157,1,0.538210987,0.7067849437
20160707,Clint Robinson,1B,519208,nym,21.7,0.5651041667,1,0.1695785942,0.2056543143,0,0,0.278094866,0.205106689
20160707,Dae-Ho Lee,1B,493193,kan,9.2,0.2395833333,1,0.3819660035,0.7025245007,0.4874264312,0.3966252909,0.3947740786,0.5202589307
20160707,Eric Hosmer,1B,543333,sea,0,0,0,0.5644359678,0.4171548498,0.3830925629,0.3095422808,0.3409246559,0.3682570127
20160707,Freddie Freeman,1B,518692,chc,6.2,0.1614583333,1,0.5104063705,0.5557949306,0.461423221,0.4584949573,0.0816261387,1
20160707,James Loney,1B,425766,was,6.5,0.1692708333,0,0.320154251,0.5780332643,0.4421615837,0.2172226532,0.1106876333,0.2826660273
20160707,Joe Mauer,1B,408045,tex,15.4,0.4010416667,1,0.3411201292,0.1594324828,0.3956279141,0.5091155935,0.3764952403,0.8785662911
20160707,John Jaso,1B,444379,stl,3,0.078125,1,0.2661942615,0.0935540186,0.2371321562,0.3581587794,0.2253163471,0.5912251259
20160707,Jurickson Profar,1B,595777,min,0,0,0,0.44807952,0.0132934998,0.3146067416,0.3064391001,0.8594645285,0.0775593383
20160707,Justin Smoak,1B,475253,det,0,0,0,0.3574222829,0.2965656669,0.5018726592,0.546935609,0.6304084114,0.338527931
20160707,Mark Reynolds,1B,448602,phi,38.4,1,0,0.445545795,0.3714582977,0.3412061454,0.237910525,0.6560453121,0.0170222968
20160707,Mark Teixeira,1B,407893,cle,3,0.078125,1,0.0761092008,0.4120023362,0.5018726592,0.5517843289,0.1113068424,0.7704387437
20160707,Marwin Gonzalez,1B,503556,oak,3.5,0.0911458333,0,0.3791538472,0.3298080225,0.3032943514,0.1794026377,0.6261984834,0.4690721649
20160707,Matt Adams,1B,571431,pit,0,0,0,0.4144450168,0.4992431034,0.1680042804,0,0.702204752,0.1831695037
20160707,Miguel Cabrera,1B,408234,tor,0,0,1,0.6971920202,0.7058010696,0.6399143927,0.3335919317,0.3057291865,0
20160707,Mike Napoli,1B,435063,nyy,6.5,0.1692708333,0,0.6327630132,0.4849271216,0.4751203852,0.5104732351,0.4348185133,0.3729321506
20160707,Nick Franklin,1B,545338,laa,3,0.078125,0,0.508916763,0.9386882803,0.503859971,0.4034134988,0.71073839,0.4174058979
20160707,Ryan Howard,1B,429667,col,25.2,0.65625,1,0.0655705754,0.3207686759,0.178348493,0.1163692785,1,0.2908175497
20160707,Wil Myers,1B,571976,lad,0,0,1,1,0.9879100001,1,0.6470131885,0,0.2983696955
20160707,Yonder Alonso,1B,475174,hou,16,0.4166666667,1,0,0,0.4012841091,0.077579519,0.4615334055,0.3402061856
20160707,Alex Dickerson,LF,543105,lad,25.2,0.9032258065,1,0.4396315413,0.3706727796,0.4542305789,0.5969945355,0,0.2983696955
20160707,Alex Gordon,LF,460086,sea,3,0.1075268817,0,0.226730546,0.1241195847,0.1891252955,0.2803278689,0.3409246559,0.3682570127
20160707,Brandon Barnes,LF,488681,phi,6.5,0.2329749104,0,0,0.0923778691,0.1822530101,0,0.6560453121,0.0170222968
20160707,Brandon Nimmo,LF,607043,was,6.2,0.2222222222,0,0.351134764,0.2609432895,0.387361278,0.3114754098,0.1106876333,0.2826660273
20160707,Brett Gardner,LF,458731,cle,9.5,0.3405017921,1,0.4650062974,0.2695470952,0.2556490186,0.4024590164,0.1113068424,0.7704387437
20160707,Cody Asche,LF,605125,col,0,0,1,0.5212629343,0.4170510309,0.4764260974,0.4446721311,1,0.2908175497
20160707,Eddie Rosario,LF,592696,tex,9.2,0.3297491039,1,0.142382634,0,0.2638957612,0.3005464481,0.3764952403,0.8785662911
20160707,Jake Marisnick,LF,545350,oak,3,0.1075268817,0,0.0057787766,0.0388815258,0.11050635,0.1270491803,0.6261984834,0.4690721649
20160707,Jake Smolinski,LF,519295,hou,3,0.1075268817,1,0.7169387302,0.3951559863,0.357496289,0.3073770492,0.4615334055,0.3402061856
20160707,Jayson Werth,LF,150029,nym,3,0.1075268817,1,0.4788975872,0.3680239188,0.4042553191,0.3229508197,0.278094866,0.205106689
20160707,Jeff Francoeur,LF,425796,chc,18,0.6451612903,1,0.2400044452,0.1374384248,0.2061685634,0.2520491803,0.0816261387,1
20160707,Jefry Marte,LF,527043,tam,3,0.1075268817,1,0.360259798,0.3841614495,0.249522867,0.424863388,0.538210987,0.7067849437
20160707,Justin Upton,LF,457708,tor,27.9,1,1,0.3697305707,0.556920479,0.2138655231,0.3090163934,0.3057291865,0
20160707,Kris Bryant,LF,592178,atl,12.2,0.4372759857,0,1,1,1,0.512295082,0.7539754889,0.7764325102
20160707,Matt Holliday,LF,407812,pit,6.2,0.2222222222,0,0.5465636036,0.7437274385,0.3062840178,0.1778688525,0.702204752,0.1831695037
20160707,Matt Joyce,LF,459964,stl,9.2,0.3297491039,1,0.6583483565,0.4701987926,0.3117268679,0.2459016393,0.2253163471,0.5912251259
20160707,Michael Saunders,LF,459431,det,25.1,0.8996415771,0,0.7047143951,0.6919780336,0.5041508604,0.7704918033,0.6304084114,0.338527931
20160707,Nomar Mazara,LF,608577,min,3,0.1075268817,0,0.4127009607,0.3679117415,0.2785042765,0.2117486339,0.8594645285,0.0775593383
20160707,Oswaldo Arcia,LF,542455,laa,3,0.1075268817,0,0.300372904,0.3519268788,0.2021630028,0.0409836066,0.71073839,0.4174058979
20160707,Rajai Davis,LF,434658,nyy,0,0,0,0.77419554,0.8398319868,0.6302572984,0.7971311475,0.4348185133,0.3729321506
20160707,Scott Van Slyke,LF,475100,sdg,3,0.1075268817,0,0.0187686761,0.2793470111,0,0.0614754098,0.8265683024,0.6659074562
20160707,Shawn O'Malley,LF,502523,kan,0,0,1,0.2117773442,0.1578901682,0.5789213261,1,0.3947740786,0.5202589307
20160707,Andrew McCutchen,CF,457705,stl,0,0,1,0.352251987,0.7666050325,0.3184342032,0.4243119266,0.2253163471,0.5912251259
20160707,Ben Revere,CF,519184,nym,15.2,0.5487364621,1,0.2351192228,0.6790272039,0.5585785675,0.3233944954,0.278094866,0.205106689
20160707,Brandon Guyer,CF,446386,laa,6,0.2166064982,0,0.4399764498,0.8418535554,0.2642976124,0.1032110092,0.71073839,0.4174058979
20160707,Byron Buxton,CF,621439,tex,9.5,0.3429602888,1,0,0.1101999743,0.464186563,1,0.3764952403,0.8785662911
20160707,Cameron Maybin,CF,457727,tor,3,0.1083032491,1,0.7225345893,0.6913042938,0.81191005,0.4655963303,0.3057291865,0
20160707,Carlos Gomez,CF,460576,oak,0,0,0,0.1317927583,0.3874130046,0.4728237399,0.3733944954,0.6261984834,0.4690721649
20160707,Charlie Blackmon,CF,453568,phi,12.2,0.440433213,0,0.8404916102,0.643634789,0.4462952681,0.3091743119,0.6560453121,0.0170222968
20160707,Coco Crisp,CF,424825,hou,0,0,1,0.5139682072,0.6995949497,0.6106329817,0.3979357798,0.4615334055,0.3402061856
20160707,Ender Inciarte,CF,542255,chc,0,0,1,0.1555637327,0,0.3559133815,0.4288990826,0.0816261387,1
20160707,Ian Desmond,CF,435622,min,6,0.2166064982,0,0.8247865764,0.8319250332,0.6490838423,0.4550458716,0.8594645285,0.0775593383
20160707,Jacoby Ellsbury,CF,453056,cle,9.5,0.3429602888,1,0.3902855461,0.3854542465,0.4925658585,0.4518348624,0.1113068424,0.7704387437
20160707,Jason Heyward,CF,518792,atl,9,0.3249097473,0,0.3037827495,0.3491475625,0.3441143809,0.3688073394,0.7539754889,0.7764325102
20160707,Kevin Pillar,CF,607680,det,6,0.2166064982,0,0.1925228142,0.6392405308,0.3124190265,0.248853211,0.6304084114,0.338527931
20160707,Melvin Upton Jr.,CF,425834,lad,18.7,0.6750902527,1,0.5127759788,0.9690091224,0.6299674784,0.497706422,0,0.2983696955
20160707,Mike Trout,CF,545361,tam,18.4,0.6642599278,1,1,1,1,0.8887614679,0.538210987,0.7067849437
20160707,Odubel Herrera,CF,546318,col,0,0,1,0.517044451,0.7309796483,0.6597569252,0.4577981651,1,0.2908175497
20160707,Paulo Orlando,CF,449181,sea,13,0.4693140794,0,0.111289373,0.4888306496,0,0,0.3409246559,0.3682570127
20160707,Randal Grichuk,CF,545341,pit,21.7,0.7833935018,0,0.2893288195,0.5596537069,0.4031093837,0.4220183486,0.702204752,0.1831695037
20160707,Trayce Thompson,CF,572204,sdg,6,0.2166064982,0,0.3669855755,0.8497310133,0.4103275958,0.3733944954,0.8265683024,0.6659074562
20160707,Tyler Naquin,CF,571980,nyy,27.7,1,0,0.5505740359,0.6697231119,0.5363686841,0.5718654434,0.4348185133,0.3729321506
20160707,Yoenis Cespedes,CF,493316,was,27.7,1,0,0.687812776,0.713227646,0.6329816768,0.6293577982,0.1106876333,0.2826660273
20160707,Ben Zobrist,RF,450314,atl,12.7,0.3105134474,0,0.751967193,0.5424483873,0.6877431907,0.4624105012,0.7539754889,0.7764325102
20160707,Brett Eibner,RF,518649,sea,3,0.0733496333,0,0.6556667426,0.1917350187,0.7281128405,0.557875895,0.3409246559,0.3682570127
20160707,Bryce Harper,RF,547180,nym,21.7,0.5305623472,1,0.8503881811,0.4456146249,1,0.6730310263,0.278094866,0.205106689
20160707,Carlos Gonzalez,RF,471865,phi,9.4,0.2298288509,0,0.8333888295,0.95732673,0.7081712062,0.0298329356,0.6560453121,0.0170222968
20160707,Curtis Granderson,RF,434158,was,27.4,0.6699266504,0,0.4969418692,0.5673722619,0.8754863813,0.8010143198,0.1106876333,0.2826660273
20160707,Ezequiel Carrera,RF,485567,det,3,0.0733496333,0,0.4163789629,0.371073734,0.7508754864,0.7422434368,0.6304084114,0.338527931
20160707,Franklin Gutierrez,RF,429711,kan,6,0.1466992665,1,0.445523212,1,0,0,0.3947740786,0.5202589307
20160707,George Springer,RF,543807,oak,15.2,0.3716381418,0,0.8547869824,0.7265039566,0.936770428,0.6658711217,0.6261984834,0.4690721649
20160707,Gregory Polanco,RF,570256,stl,3,0.0733496333,1,0.890047493,0.730331959,0.6586992774,0.7607398568,0.2253163471,0.5912251259
20160707,Josh Reddick,RF,502210,hou,3.2,0.0782396088,1,0.3589141445,0.2430011767,0.1382538911,0.2529832936,0.4615334055,0.3402061856
20160707,Kole Calhoun,RF,594777,tam,9.2,0.2249388753,1,0.5064229509,0.4607852797,0.5004863813,0.6175417661,0.538210987,0.7067849437
20160707,Lonnie Chisenhall,RF,502082,nyy,0,0,0,0.4030949335,0.5768302845,0.8375486381,0.3400954654,0.4348185133,0.3729321506
20160707,Matt Kemp,RF,461314,lad,9.2,0.2249388753,1,0.4832547624,0.7389441762,0.4972033074,0.6801909308,0,0.2983696955
20160707,Max Kepler,RF,596146,tex,28.7,0.7017114914,1,0.6240689788,0.878187397,0.9075875486,1,0.3764952403,0.8785662911
20160707,Nick Markakis,RF,455976,chc,40.9,1,1,0.1845393526,0.0426464125,0.1555447471,0.0739856802,0.0816261387,1
20160707,Peter Bourjos,RF,488721,col,9,0.2200488998,1,0,0.3009626685,0.8978599222,0.6205250597,1,0.2908175497
20160707,Rob Refsnyder,RF,608701,cle,9.5,0.2322738386,1,0.2750740436,0,0.5814688716,0.369928401,0.1113068424,0.7704387437
20160707,Shin-Soo Choo,RF,425783,min,0,0,0,1,0.2976205997,0.9727626459,0.9800119332,0.8594645285,0.0775593383
20160707,Stephen Piscotty,RF,572039,pit,25.7,0.6283618582,0,0.6912952805,0.6031710673,0.7313959144,0.531026253,0.702204752,0.1831695037
20160707,Steven Moya,RF,570615,tor,0,0,1,0.4448222078,0.6806070094,0.468385214,0.3326372315,0.3057291865,0
20160707,Steven Souza Jr.,RF,519306,laa,3,0.0733496333,0,0.2824521127,0.6050640646,0.3945525292,0.330548926,0.71073839,0.4174058979
20160707,Yasiel Puig,RF,624577,sdg,0,0,0,0.2590210477,0.4345646828,0.6941877432,0.5996420048,0.8265683024,0.6659074562
20160707,Brian Dozier,2B,572821,tex,12.5,0.3918495298,1,0.5703860088,0.6076424292,0.8634851772,0.4435351882,0.3764952403,0.8785662911
20160707,Cesar Hernandez,2B,514917,col,3,0.0940438871,1,0.1108374384,0.1875844185,0.5638467101,0.4291325696,1,0.2908175497
20160707,Daniel Murphy,2B,502517,nym,31.9,1,1,0.7262751844,0.8519168165,0.6394311882,0.1505728314,0.278094866,0.205106689
20160707,Darwin Barney,2B,446381,det,9,0.2821316614,0,0.0130711288,0.172076308,0.343571945,0.3627932351,0.6304084114,0.338527931
20160707,DJ LeMahieu,2B,518934,phi,22.1,0.6927899687,0,0.5575494566,0.6904902277,0.2917425886,0.3086743044,0.6560453121,0.0170222968
20160707,Howie Kendrick,2B,435062,sdg,9,0.2821316614,0,0.1288477077,0.383518458,0.256109906,0.240589198,0.8265683024,0.6659074562
20160707,Ian Kinsler,2B,435079,tor,6,0.1880877743,1,0.8321604504,0.8635956123,0.7429099381,0.8022913257,0.3057291865,0
20160707,Jace Peterson,2B,607054,chc,6.2,0.1943573668,1,0.300974796,0.4219559353,0.4522696232,0.3571194763,0.0816261387,1
20160707,Jason Kipnis,2B,543401,nyy,27.9,0.8746081505,0,0.4948002189,0.3662134164,0.5468402025,0.2248772504,0.4348185133,0.3729321506
20160707,Javier Baez,2B,595879,atl,9,0.2821316614,0,0.4946047384,0.7181533165,1,0.6835788325,0.7539754889,0.7764325102
20160707,Jed Lowrie,2B,476704,hou,0,0,1,0.1332264707,0.0772887275,0.3550895798,0,0.4615334055,0.3402061856
20160707,Johnny Giavotella,2B,543213,tam,0,0,1,0.1842338468,0.438930863,0.2115690528,0.3977086743,0.538210987,0.7067849437
20160707,Jose Altuve,2B,514888,oak,0,0,0,1,1,0.8472885033,0.5194762684,0.6261984834,0.4690721649
20160707,Josh Harrison,2B,543281,stl,0,0,1,0.2853233247,0.3201944295,0.4231381056,0.3178396072,0.2253163471,0.5912251259
20160707,Kolten Wong,2B,543939,pit,3,0.0940438871,0,0,0,0.4808387563,1,0.702204752,0.1831695037
20160707,Logan Forsythe,2B,523253,laa,0,0,0,0.493249407,0.6120935779,0.524164859,0.2288052373,0.71073839,0.4174058979
20160707,Neil Walker,2B,435522,was,18.5,0.5799373041,0,0.3405791435,0.5537280045,0.3271953081,0.6644844517,0.1106876333,0.2826660273
20160707,Robinson Cano,2B,429664,kan,6,0.1880877743,1,0.7418614956,0.9407397353,0.5359524383,0.6281505728,0.3947740786,0.5202589307
20160707,Rougned Odor,2B,596059,min,15.2,0.4764890282,0,0.6095602992,0.725172511,0.4561388286,0.5653027823,0.8594645285,0.0775593383
20160707,Ryan Schimpf,2B,572114,lad,3,0.0940438871,1,0.514335236,0.8718480081,0.9595083153,0.8860883797,0,0.2983696955
20160707,Starlin Castro,2B,516770,cle,6.2,0.1943573668,1,0.1869054135,0.4654681528,0.256109906,0.2654664484,0.1113068424,0.7704387437
20160707,Whit Merrifield,2B,593160,sea,9.2,0.2884012539,0,0.3820601037,0.4712834112,0,0,0.3409246559,0.3682570127
20160706,A.J. Ellis,C,454560,bal,6,0.2166064982,0,0.2526629104,0.3698903037,0.1823416507,0,0.3560897012,0.6093567251
20160706,A.J. Pierzynski,C,150229,phi,3,0.1083032491,1,0.2568140641,0.2421533867,0.2332053743,0.2555205047,0.4196472838,0
20160706,Bobby Wilson,C,435064,bos,6.2,0.2238267148,1,0.405110797,0.7874433334,0,0,0.3705390213,1
20160706,Brian McCann,C,435263,chw,6,0.2166064982,1,0.7744241145,1,0.8472717302,0.3880126183,0.2557156655,0.3123976608
20160706,Buster Posey,C,457763,col,27.7,1,0,0.8460788022,0.861046816,0.7722328855,0.3856466877,0.619344981,0.2101754386
20160706,Caleb Joseph,C,543376,lad,0,0,1,0.0920620383,0,0.1727447217,0.094637224,0,0.1385964912
20160706,Carlos Ruiz,C,434563,atl,9,0.3249097473,0,0.4823501304,0.5291121168,0.5412667946,0.3848580442,0.4621580787,0.5022222222
20160706,Chris Gimenez,C,460269,det,6.2,0.2238267148,0,0.28717622,0.4765609623,0.1151631478,0,0.4096584467,0.3015204678
20160706,Chris Herrmann,C,543302,sdg,18.7,0.6750902527,0,1,0.9785875618,0.3598848369,0.2917981073,0.5080243879,0.365380117
20160706,Chris Iannetta,C,455104,hou,3,0.1083032491,1,0.4715690764,0.7727359888,0.3013435701,0.261829653,0.2687003366,0.1322807018
20160706,Curt Casali,C,592200,laa,0,0,0,0.3999442531,0.7168516775,0.3555662188,0.2444794953,0.4612793052,0.4122807018
20160706,Derek Norris,C,519083,ari,3.5,0.1263537906,1,0.614410576,0.828806526,0.6631477927,0.4723974763,0.4495193639,0.5078362573
20160706,Dioner Navarro,C,425900,nyy,9.2,0.3321299639,0,0.5222390348,0.7231106831,0.8049904031,0.6067297581,0.2831090804,0.3348538012
20160706,Erik Kratz,C,456124,stl,6,0.2166064982,1,0,0.1727734661,0.2982725528,0.167192429,0.1361923529,0.3628070175
20160706,J.T. Realmuto,C,592663,nym,0,0,1,0.6510641687,0.7238970857,1,0.6782334385,0.1922507957,0.2912280702
20160706,Jarrod Saltalamacchia,C,457454,cle,0,0,1,0.7877336891,0.8412637792,0.8147792706,0.3059936909,0.0571812196,0.6856140351
20160706,Jason Castro,C,488771,sea,12,0.4332129964,0,0.5694745854,0.821904685,0.209596929,0.0630914826,0.2023529345,0.2438596491
20160706,Jett Bandy,C,542908,tam,12.2,0.440433213,1,0.609044936,0.5619019963,0.5283109405,0.2365930599,0.3370588766,0.5906432749
20160706,Jonathan Lucroy,C,518960,was,15.5,0.559566787,1,0.7837318574,0.8143336848,0.5383877159,0.196214511,0.0723713228,0.3904093567
20160706,Jose Lobaton,C,446653,mil,21.7,0.7833935018,0,0.2458637784,0.4679208322,0.5383877159,0,0.5028530122,0.1858479532
20160706,Juan Centeno,C,518542,oak,6,0.2166064982,0,0.468881279,0.7335794394,0.8464491363,0.4006309148,0.3882985803,0.3274853801
20160706,Miguel Montero,C,471083,cin,6.5,0.2346570397,0,0.5590220399,0.6880368548,0.2399232246,0.2839116719,1,0.9723976608
20160706,Rene Rivera,C,425784,mia,3,0.1083032491,0,0.4307941944,0.7097660418,0.6660268714,1,0.2801952614,0.4276023392
20160706,Russell Martin,C,431145,kan,9.5,0.3429602888,0,0.5636311147,0.9593591003,0.7781738415,0.5244479495,0.2630123869,0.4888888889
20160706,Ryan Hanigan,C,452672,tex,13.2,0.476534296,0,0.3414299082,0.6265962383,0,0,0.2299362518,0.970994152
20160706,Salvador Perez,C,521692,tor,0,0,1,0.6328170108,0.9071081986,0.134596929,0.0488958991,0.212383017,0.1279532164
20160706,Stephen Vogt,C,519390,min,3,0.1083032491,1,0.5512075179,0.6982708541,0.6564299424,0.2003154574,0.5645058237,0.232748538
20160706,Tony Wolters,C,547172,sfo,0,0,1,0.533368507,0.6511143511,0.2591170825,0,0.2509804912,0.4716959064
20160706,Tucker Barnhart,C,571466,chc,25.7,0.9277978339,1,0.4310729289,0.4568922748,0.7148341102,0.4563617245,0.0452193118,0.8287719298
20160706,Yadier Molina,C,425877,pit,3,0.1083032491,0,0.4491209907,0.3693774798,0.3339731286,0.1963722397,0.4436187918,0.030994152
20160706,A.J. Reed,1B,607223,sea,9.2,0.2929936306,0,0,0.312474483,0,0.2270289596,0.2023529345,0.2438596491
20160706,Adrian Gonzalez,1B,408236,bal,22,0.7006369427,0,0.3194187908,0.2774511364,0.4323024055,0.2763675366,0.3560897012,0.6093567251
20160706,Anthony Rizzo,1B,519203,cin,6,0.1910828025,0,0.9424810847,0.7479769979,0.4942955326,0.2720772256,1,0.9723976608
20160706,Brandon Belt,1B,474832,col,24.9,0.7929936306,0,0.6482507628,0.4878414186,0.2930584192,0.2048623525,0.619344981,0.2101754386
20160706,C.J. Cron,1B,543068,tam,6,0.1910828025,1,0.5937008305,1,1,1,0.3370588766,0.5906432749
20160706,Carlos Santana,1B,467793,det,6,0.1910828025,0,0.7455841508,0.6359326966,0.6137457045,0.6646406864,0.4096584467,0.3015204678
20160706,Chris Carter,1B,474892,was,0,0,1,0.5709614306,0.6935052034,0.206185567,0.2744011441,0.0723713228,0.3904093567
20160706,Chris Davis,1B,448801,lad,9.2,0.2929936306,1,0.7800352994,0.7649878375,0.5504390989,0.3185555953,0,0.1385964912
20160706,Dae-Ho Lee,1B,493193,hou,18.7,0.5955414013,1,0.3914405725,0.698906444,0.323024055,0.3682516982,0.2687003366,0.1322807018
20160706,Daniel Descalso,1B,518614,sfo,0,0,1,0.8388129541,0.1465816643,0.5209621993,0.3324991062,0.2509804912,0.4716959064
20160706,David Freese,1B,501896,stl,27.9,0.8885350318,1,0.5734241815,0.3242887192,0.3498281787,0.2538434036,0.1361923529,0.3628070175
20160706,Edwin Encarnacion,1B,429665,kan,12.2,0.3885350318,0,0.9170189769,0.9606214451,0.6240549828,0.4150875939,0.2630123869,0.4888888889
20160706,Eric Hosmer,1B,543333,tor,6,0.1910828025,1,0.6095855738,0.4177769664,0.2886597938,0.1762602789,0.212383017,0.1279532164
20160706,Freddie Freeman,1B,518692,phi,6.5,0.2070063694,1,0.5550219595,0.5560887471,0.4849484536,0.3099749732,0.4196472838,0
20160706,Hanley Ramirez,1B,434670,tex,9.2,0.2929936306,0,0.6251556322,0.3396900597,0.5457044674,0.6337146943,0.2299362518,0.970994152
20160706,James Loney,1B,425766,mia,0,0,0,0.398856189,0.5755838752,0.32604811,0.3621737576,0.2801952614,0.4276023392
20160706,Jedd Gyorko,1B,576397,pit,12.7,0.4044585987,0,0.3764588379,0.549342763,0.2213058419,0.1179835538,0.4436187918,0.030994152
20160706,Joe Mauer,1B,408045,oak,18.7,0.5955414013,0,0.3648565448,0.1530486344,0.1515954836,0.2466928852,0.3882985803,0.3274853801
20160706,Joey Votto,1B,458015,chc,3,0.0955414013,1,0.6873537742,0.4966945001,0.7043909889,0.4433321416,0.0452193118,0.8287719298
20160706,Jose Abreu,1B,547989,nyy,0,0,0,0.4408324098,0.2656078488,0.1001909126,0.1998569896,0.2831090804,0.3348538012
20160706,Jurickson Profar,1B,595777,bos,6.2,0.1974522293,1,0.506752042,0.0252193649,0.1583505155,0.1936598737,0.3705390213,1
20160706,Logan Morrison,1B,489149,laa,6,0.1910828025,0,0.3758568321,0.4387178055,0.341504391,0.3171254916,0.4612793052,0.4122807018
20160706,Mark Teixeira,1B,407893,chw,0,0,1,0.139802159,0.4113236095,0.5147766323,0.4531641044,0.2557156655,0.3123976608
20160706,Miguel Cabrera,1B,408234,cle,19.4,0.6178343949,1,0.7192327163,0.7015972633,0.4508591065,0.1626742939,0.0571812196,0.6856140351
20160706,Paul Goldschmidt,1B,502671,sdg,18.4,0.5859872611,0,0.9051293628,0.6226857619,0.4606338297,0.3879156239,0.5080243879,0.365380117
20160706,Ryan Zimmerman,1B,475582,mil,31.4,1,0,0.4154660756,0.5112937934,0.1491408935,0,0.5028530122,0.1858479532
20160706,Tommy Joseph,1B,571830,atl,3,0.0955414013,0,0.4285733831,0.6155351376,0.2281786942,0.372422834,0.4621580787,0.5022222222
